Holiday,Temp(in K),Temp(in C),Temp(in F),Rain_1h,Snow_1h,Clouds_all,Weather_main,Weather_description,Traffic_volume,Date,Time
-,291.84,18.69,65.642,6.1,0.0,90,Mist,Mist,2679,2014-07-25,05:00:00
-,291.02,17.87,64.166,4.18,0.0,90,Rain,Heavy intensity rain,4972,2014-07-25,06:00:00
-,291.02,17.87,64.166,4.18,0.0,90,Thunderstorm,Thunderstorm with rain,4972,2014-07-25,06:00:00
-,291.02,17.87,64.166,4.18,0.0,90,Mist,Mist,4972,2014-07-25,06:00:00
-,290.85,17.7,63.86,1.8,0.0,90,Rain,Moderate rain,6000,2014-07-25,07:00:00
-,290.85,17.7,63.86,1.8,0.0,90,Drizzle,Light intensity drizzle,6000,2014-07-25,07:00:00
-,291.43,18.28,64.904,0.86,0.0,75,Rain,Light rain,5876,2014-07-25,08:00:00
-,292.27,19.12,66.416,0.25,0.0,90,Rain,Light rain,5118,2014-07-25,09:00:00
-,293.64,20.49,68.882,0.0,0.0,90,Clouds,Overcast clouds,4669,2014-07-25,10:00:00
-,295.87,22.72,72.896,0.25,0.0,90,Rain,Light rain,5735,2014-07-25,12:00:00
-,298.09,24.94,76.892,0.0,0.0,75,Clouds,Broken clouds,5572,2014-07-25,13:00:00
-,298.98,25.83,78.494,0.0,0.0,75,Clouds,Broken clouds,5866,2014-07-25,14:00:00
-,299.17,26.02,78.836,0.0,0.0,90,Clouds,Overcast clouds,6390,2014-07-25,15:00:00
-,299.16,26.01,78.818,0.0,0.0,90,Clouds,Overcast clouds,6571,2014-07-25,16:00:00
-,299.0,25.85,78.53,0.0,0.0,90,Rain,Light rain,5901,2014-07-25,17:00:00
-,298.55,25.4,77.72,0.0,0.0,90,Clouds,Overcast clouds,4859,2014-07-25,18:00:00
-,298.43,25.28,77.504,0.0,0.0,90,Clouds,Overcast clouds,3692,2014-07-25,19:00:00
-,298.03,24.88,76.784,0.0,0.0,90,Clouds,Overcast clouds,3041,2014-07-25,20:00:00
-,297.23,24.08,75.344,0.0,0.0,90,Clouds,Overcast clouds,2896,2014-07-25,21:00:00
-,297.09,23.94,75.092,0.0,0.0,90,Clouds,Overcast clouds,2756,2014-07-25,22:00:00
-,296.88,23.73,74.714,0.0,0.0,90,Clouds,Overcast clouds,2096,2014-07-25,23:00:00
-,296.57,23.42,74.156,0.0,0.0,90,Clouds,Overcast clouds,1450,2014-07-26,00:00:00
-,296.04,22.89,73.202,0.0,0.0,75,Clouds,Broken clouds,873,2014-07-26,01:00:00
-,295.87,22.72,72.896,0.0,0.0,90,Clouds,Overcast clouds,664,2014-07-26,02:00:00
-,295.62,22.47,72.446,0.0,0.0,75,Clouds,Broken clouds,462,2014-07-26,03:00:00
-,295.41,22.26,72.068,0.0,0.0,75,Clouds,Broken clouds,460,2014-07-26,04:00:00
-,294.86,21.71,71.078,0.0,0.0,1,Mist,Mist,920,2014-07-26,05:00:00
-,294.02,20.87,69.566,0.0,0.0,1,Mist,Mist,1574,2014-07-26,06:00:00
-,293.96,20.81,69.458,0.0,0.0,75,Mist,Mist,2070,2014-07-26,07:00:00
-,295.3,22.15,71.87,0.0,0.0,75,Mist,Mist,2798,2014-07-26,08:00:00
-,296.56,23.41,74.138,0.0,0.0,40,Clouds,Scattered clouds,3440,2014-07-26,09:00:00
-,298.58,25.43,77.774,0.0,0.0,20,Clouds,Few clouds,3948,2014-07-26,10:00:00
-,299.5,26.35,79.43,0.0,0.0,75,Clouds,Broken clouds,4384,2014-07-26,11:00:00
-,299.06,25.91,78.638,0.0,0.0,75,Clouds,Broken clouds,4669,2014-07-26,12:00:00
-,299.13,25.98,78.764,0.0,0.0,75,Clouds,Broken clouds,4798,2014-07-26,13:00:00
-,300.84,27.69,81.842,0.0,0.0,75,Clouds,Broken clouds,4479,2014-07-26,14:00:00
-,301.9,28.75,83.75,0.0,0.0,40,Clouds,Scattered clouds,4531,2014-07-26,15:00:00
-,302.46,29.31,84.758,0.0,0.0,40,Clouds,Scattered clouds,4547,2014-07-26,16:00:00
-,302.34,29.19,84.542,0.0,0.0,40,Clouds,Scattered clouds,4346,2014-07-26,17:00:00
-,301.94,28.79,83.822,0.0,0.0,20,Clouds,Few clouds,3864,2014-07-26,18:00:00
-,301.19,28.04,82.472,0.0,0.0,75,Clouds,Broken clouds,3642,2014-07-26,19:00:00
-,300.05,26.9,80.42,0.0,0.0,40,Clouds,Scattered clouds,3446,2014-07-26,20:00:00
-,298.32,25.17,77.306,0.0,0.0,1,Clear,Sky is clear,3576,2014-07-26,21:00:00
-,296.19,23.04,73.472,0.0,0.0,1,Clear,Sky is clear,3027,2014-07-26,22:00:00
-,295.51,22.36,72.248,0.0,0.0,75,Clouds,Broken clouds,2466,2014-07-26,23:00:00
-,295.0,21.85,71.33,0.0,0.0,90,Clouds,Overcast clouds,1341,2014-07-27,00:00:00
-,294.57,21.42,70.556,0.0,0.0,1,Clear,Sky is clear,997,2014-07-27,01:00:00
-,293.96,20.81,69.458,0.0,0.0,1,Clear,Sky is clear,804,2014-07-27,02:00:00
-,292.25,19.1,66.38,0.0,0.0,1,Clear,Sky is clear,376,2014-07-27,04:00:00
-,291.6,18.45,65.21,0.0,0.0,1,Clear,Sky is clear,562,2014-07-27,05:00:00
-,291.2,18.05,64.49,0.0,0.0,1,Clear,Sky is clear,861,2014-07-27,06:00:00
-,291.49,18.34,65.012,0.0,0.0,20,Clouds,Few clouds,1150,2014-07-27,07:00:00
-,291.77,18.62,65.516,0.0,0.0,75,Clouds,Broken clouds,1735,2014-07-27,08:00:00
-,292.2,19.05,66.29,0.0,0.0,75,Clouds,Broken clouds,2734,2014-07-27,09:00:00
-,293.08,19.93,67.874,0.0,0.0,90,Clouds,Overcast clouds,3420,2014-07-27,10:00:00
-,293.91,20.76,69.368,0.25,0.0,75,Rain,Light rain,4128,2014-07-27,11:00:00
-,294.43,21.28,70.304,0.0,0.0,75,Rain,Light rain,4388,2014-07-27,12:00:00
-,295.4,22.25,72.05,0.0,0.0,75,Rain,Light rain,4403,2014-07-27,13:00:00
-,296.48,23.33,73.994,0.0,0.0,40,Clouds,Scattered clouds,4350,2014-07-27,14:00:00
-,296.76,23.61,74.498,0.32,0.0,75,Rain,Light rain,4385,2014-07-27,15:00:00
-,296.49,23.34,74.012,0.38,0.0,75,Rain,Proximity shower rain,4468,2014-07-27,16:00:00
-,292.56,19.41,66.938,0.25,0.0,1,Rain,Light rain,5519,2014-07-30,09:00:00
-,294.66,21.51,70.718,0.0,0.0,1,Clear,Sky is clear,4996,2014-07-30,10:00:00
-,296.16,23.01,73.418,0.0,0.0,1,Haze,Haze,5273,2014-07-30,11:00:00
-,297.72,24.57,76.226,0.0,0.0,1,Clear,Sky is clear,5573,2014-07-30,12:00:00
-,298.64,25.49,77.882,0.0,0.0,75,Clouds,Broken clouds,5543,2014-07-30,13:00:00
-,299.27,26.12,79.016,0.0,0.0,40,Clouds,Scattered clouds,5966,2014-07-30,14:00:00
-,299.59,26.44,79.592,0.0,0.0,1,Clear,Sky is clear,6151,2014-07-30,15:00:00
-,299.71,26.56,79.808,0.0,0.0,1,Clear,Sky is clear,6537,2014-07-30,16:00:00
-,299.34,26.19,79.142,0.0,0.0,1,Clear,Sky is clear,6317,2014-07-30,17:00:00
-,299.01,25.86,78.548,0.0,0.0,1,Clear,Sky is clear,4986,2014-07-30,18:00:00
-,298.04,24.89,76.802,0.0,0.0,1,Clear,Sky is clear,3773,2014-07-30,19:00:00
-,296.26,23.11,73.598,0.0,0.0,1,Clear,Sky is clear,3309,2014-07-30,20:00:00
-,294.33,21.18,70.124,0.0,0.0,1,Clear,Sky is clear,3255,2014-07-30,21:00:00
-,292.61,19.46,67.028,0.0,0.0,1,Clear,Sky is clear,2407,2014-07-30,22:00:00
-,291.85,18.7,65.66,0.0,0.0,1,Clear,Sky is clear,1330,2014-07-30,23:00:00
-,290.61,17.46,63.428,0.0,0.0,1,Clear,Sky is clear,485,2014-07-31,01:00:00
-,290.05,16.9,62.42,0.0,0.0,1,Clear,Sky is clear,330,2014-07-31,02:00:00
-,289.32,16.17,61.106,0.0,0.0,1,Clear,Sky is clear,424,2014-07-31,03:00:00
-,288.89,15.74,60.332,0.0,0.0,1,Clear,Sky is clear,984,2014-07-31,04:00:00
-,288.26,15.11,59.198,0.0,0.0,1,Clear,Sky is clear,3154,2014-07-31,05:00:00
-,288.17,15.02,59.036,0.0,0.0,1,Clear,Sky is clear,5633,2014-07-31,06:00:00
-,288.72,15.57,60.026,0.0,0.0,20,Clouds,Few clouds,6739,2014-07-31,07:00:00
-,290.87,17.72,63.896,0.0,0.0,1,Clear,Sky is clear,6211,2014-07-31,08:00:00
-,293.5,20.35,68.63,0.0,0.0,1,Clear,Sky is clear,5577,2014-07-31,09:00:00
-,295.99,22.84,73.112,0.0,0.0,1,Clear,Sky is clear,4977,2014-07-31,10:00:00
-,297.8,24.65,76.37,0.0,0.0,1,Clear,Sky is clear,5333,2014-07-31,11:00:00
-,298.6,25.45,77.81,0.0,0.0,1,Clear,Sky is clear,5694,2014-07-31,12:00:00
-,299.34,26.19,79.142,0.0,0.0,1,Clear,Sky is clear,5832,2014-07-31,13:00:00
-,300.02,26.87,80.366,0.0,0.0,1,Clear,Sky is clear,6000,2014-07-31,14:00:00
-,300.58,27.43,81.374,0.0,0.0,1,Clear,Sky is clear,6161,2014-07-31,15:00:00
-,301.0,27.85,82.13,0.0,0.0,1,Clear,Sky is clear,6608,2014-07-31,16:00:00
-,300.59,27.44,81.392,0.0,0.0,1,Clear,Sky is clear,6526,2014-07-31,17:00:00
-,300.09,26.94,80.492,0.0,0.0,1,Clear,Sky is clear,5127,2014-07-31,18:00:00
-,299.21,26.06,78.908,0.0,0.0,1,Clear,Sky is clear,3929,2014-07-31,19:00:00
-,297.2,24.05,75.29,8.64,0.0,1,Rain,Heavy intensity rain,3437,2014-07-31,20:00:00
-,294.87,21.72,71.096,0.0,0.0,1,Clear,Sky is clear,3222,2014-07-31,21:00:00
-,293.38,20.23,68.414,0.0,0.0,1,Clear,Sky is clear,2610,2014-07-31,22:00:00
-,292.08,18.93,66.074,0.51,0.0,1,Rain,Light rain,1641,2014-07-31,23:00:00
-,291.39,18.24,64.832,0.0,0.0,1,Clear,Sky is clear,875,2014-08-01,00:00:00
-,291.16,18.01,64.418,0.0,0.0,1,Clear,Sky is clear,521,2014-08-01,01:00:00
-,290.73,17.58,63.644,0.25,0.0,1,Rain,Light rain,380,2014-08-01,02:00:00
-,289.61,16.46,61.628,0.0,0.0,1,Mist,Mist,890,2014-08-01,04:00:00
-,289.35,16.2,61.16,0.0,0.0,1,Mist,Mist,2958,2014-08-01,05:00:00
-,289.27,16.12,61.016,0.0,0.0,1,Mist,Mist,5515,2014-08-01,06:00:00
-,289.47,16.32,61.376,0.0,0.0,1,Mist,Mist,6479,2014-08-01,07:00:00
-,291.72,18.57,65.426,0.0,0.0,1,Mist,Mist,5787,2014-08-01,08:00:00
-,293.62,20.47,68.846,0.0,0.0,5,Clear,Sky is clear,5363,2014-08-01,09:00:00
-,298.89,25.74,78.332,0.0,0.0,1,Clear,Sky is clear,5764,2014-08-01,11:00:00
-,299.92,26.77,80.186,0.0,0.0,75,Clouds,Broken clouds,5909,2014-08-01,12:00:00
-,300.71,27.56,81.608,0.0,0.0,75,Clouds,Broken clouds,6189,2014-08-01,13:00:00
-,301.16,28.01,82.418,0.0,0.0,40,Clouds,Scattered clouds,6318,2014-08-01,14:00:00
-,301.33,28.18,82.724,0.0,0.0,40,Clouds,Scattered clouds,6272,2014-08-01,15:00:00
-,301.61,28.46,83.228,0.0,0.0,40,Clouds,Scattered clouds,6411,2014-08-01,16:00:00
-,301.57,28.42,83.156,1.78,0.0,40,Rain,Moderate rain,5586,2014-08-01,17:00:00
-,301.72,28.57,83.426,0.0,0.0,24,Clouds,Few clouds,4948,2014-08-01,18:00:00
-,298.271,25.121,77.218,0.0,0.0,24,Clouds,Few clouds,4063,2014-08-01,19:00:00
-,293.332,20.182,68.328,0.0,0.0,32,Rain,Light rain,3339,2014-08-01,20:00:00
-,293.332,20.182,68.328,0.0,0.0,32,Rain,Light rain,3222,2014-08-01,21:00:00
-,293.55,20.4,68.72,0.0,0.0,20,Clouds,Few clouds,2748,2014-08-01,22:00:00
-,292.64,19.49,67.082,0.0,0.0,1,Mist,Mist,2322,2014-08-01,23:00:00
-,292.64,19.49,67.082,0.0,0.0,1,Haze,Haze,2322,2014-08-01,23:00:00
-,291.88,18.73,65.714,0.0,0.0,1,Haze,Haze,1372,2014-08-02,00:00:00
-,291.88,18.73,65.714,0.0,0.0,1,Mist,Mist,1372,2014-08-02,00:00:00
-,291.46,18.31,64.958,0.0,0.0,1,Haze,Haze,1024,2014-08-02,01:00:00
-,291.46,18.31,64.958,0.0,0.0,1,Mist,Mist,1024,2014-08-02,01:00:00
-,291.46,18.31,64.958,0.0,0.0,1,Fog,Fog,1024,2014-08-02,01:00:00
-,290.86,17.71,63.878,0.0,0.0,1,Haze,Haze,736,2014-08-02,02:00:00
-,290.86,17.71,63.878,0.0,0.0,1,Mist,Mist,736,2014-08-02,02:00:00
-,300.23,27.08,80.744,0.0,0.0,5,Clear,Sky is clear,3952,2014-08-03,11:00:00
-,300.9,27.75,81.95,0.0,0.0,1,Clear,Sky is clear,4444,2014-08-03,12:00:00
-,301.4,28.25,82.85,0.0,0.0,1,Clear,Sky is clear,4741,2014-08-03,13:00:00
-,301.9,28.75,83.75,0.0,0.0,40,Clouds,Scattered clouds,4720,2014-08-03,14:00:00
-,302.4,29.25,84.65,0.0,0.0,1,Clear,Sky is clear,4723,2014-08-03,15:00:00
-,302.06,28.91,84.038,0.0,0.0,1,Rain,Light rain,4427,2014-08-03,16:00:00
-,301.23,28.08,82.544,0.0,0.0,1,Clear,Sky is clear,4441,2014-08-03,17:00:00
-,301.07,27.92,82.256,0.0,0.0,40,Thunderstorm,Thunderstorm,4222,2014-08-03,18:00:00
-,299.9,26.75,80.15,0.0,0.0,1,Thunderstorm,Proximity thunderstorm,3598,2014-08-03,19:00:00
-,297.92,24.77,76.586,0.0,0.0,40,Clouds,Scattered clouds,3298,2014-08-03,20:00:00
-,296.64,23.49,74.282,0.0,0.0,75,Rain,Light rain,2899,2014-08-03,21:00:00
-,295.82,22.67,72.806,0.0,0.0,1,Rain,Light rain,2043,2014-08-03,22:00:00
-,294.38,21.23,70.214,0.0,0.0,1,Clear,Sky is clear,1195,2014-08-03,23:00:00
-,293.84,20.69,69.242,0.0,0.0,1,Mist,Mist,687,2014-08-04,00:00:00
-,293.98,20.83,69.494,0.0,0.0,75,Clouds,Broken clouds,479,2014-08-04,01:00:00
-,292.15,19.0,66.2,0.0,0.0,1,Mist,Mist,3104,2014-08-04,05:00:00
-,291.99,18.84,65.912,0.0,0.0,1,Mist,Mist,5592,2014-08-04,06:00:00
-,292.3,19.15,66.47,0.0,0.0,20,Mist,Mist,6550,2014-08-04,07:00:00
-,292.65,19.5,67.1,0.0,0.0,90,Mist,Mist,6069,2014-08-04,08:00:00
-,293.77,20.62,69.116,0.0,0.0,75,Mist,Mist,5100,2014-08-04,09:00:00
-,293.77,20.62,69.116,0.0,0.0,75,Rain,Light rain,5100,2014-08-04,09:00:00
-,294.92,21.77,71.186,0.0,0.0,40,Mist,Mist,4573,2014-08-04,10:00:00
-,295.05,21.9,71.42,0.0,0.0,40,Rain,Light rain,5090,2014-08-04,11:00:00
-,296.9,23.75,74.75,0.0,0.0,40,Haze,Haze,5274,2014-08-04,12:00:00
-,298.15,25.0,77.0,0.0,0.0,75,Haze,Haze,5240,2014-08-04,13:00:00
-,299.15,26.0,78.8,0.0,0.0,40,Clouds,Scattered clouds,5596,2014-08-04,14:00:00
-,299.65,26.5,79.7,0.0,0.0,1,Clear,Sky is clear,5980,2014-08-04,15:00:00
-,299.9,26.75,80.15,0.0,0.0,1,Clear,Sky is clear,6596,2014-08-04,16:00:00
-,299.57,26.42,79.556,0.0,0.0,1,Clear,Sky is clear,6077,2014-08-04,17:00:00
-,299.49,26.34,79.412,0.0,0.0,1,Clear,Sky is clear,4663,2014-08-04,18:00:00
-,298.77,25.62,78.116,0.0,0.0,1,Clear,Sky is clear,3558,2014-08-04,19:00:00
-,296.77,23.62,74.516,0.0,0.0,1,Clear,Sky is clear,3048,2014-08-04,20:00:00
-,295.15,22.0,71.6,0.0,0.0,1,Clear,Sky is clear,2641,2014-08-04,21:00:00
-,293.92,20.77,69.386,0.0,0.0,1,Clear,Sky is clear,1891,2014-08-04,22:00:00
-,292.77,19.62,67.316,0.0,0.0,1,Clear,Sky is clear,1158,2014-08-04,23:00:00
-,291.77,18.62,65.516,0.0,0.0,1,Mist,Mist,638,2014-08-05,00:00:00
-,290.9,17.75,63.95,0.0,0.0,1,Fog,Fog,424,2014-08-05,01:00:00
-,290.77,17.62,63.716,0.0,0.0,40,Fog,Fog,346,2014-08-05,02:00:00
-,289.92,16.77,62.186,0.0,0.0,1,Mist,Mist,432,2014-08-05,03:00:00
-,289.92,16.77,62.186,0.0,0.0,1,Fog,Fog,432,2014-08-05,03:00:00
-,289.6,16.45,61.61,0.0,0.0,1,Mist,Mist,965,2014-08-05,04:00:00
-,289.6,16.45,61.61,0.0,0.0,1,Fog,Fog,965,2014-08-05,04:00:00
-,289.15,16.0,60.8,0.0,0.0,1,Mist,Mist,3172,2014-08-05,05:00:00
-,288.99,15.84,60.512,0.0,0.0,1,Mist,Mist,5627,2014-08-05,06:00:00
-,289.23,16.08,60.944,0.0,0.0,1,Mist,Mist,6886,2014-08-05,07:00:00
-,290.46,17.31,63.158,0.0,0.0,1,Clear,Sky is clear,6204,2014-08-05,08:00:00
-,292.6,19.45,67.01,0.0,0.0,75,Clouds,Broken clouds,5157,2014-08-05,09:00:00
-,294.48,21.33,70.394,0.0,0.0,1,Clear,Sky is clear,4808,2014-08-05,10:00:00
-,296.15,23.0,73.4,0.0,0.0,20,Clouds,Few clouds,5117,2014-08-05,11:00:00
-,297.07,23.92,75.056,0.0,0.0,1,Clear,Sky is clear,5348,2014-08-05,12:00:00
-,297.9,24.75,76.55,0.0,0.0,75,Clouds,Broken clouds,5312,2014-08-05,13:00:00
-,298.65,25.5,77.9,0.0,0.0,1,Clear,Sky is clear,5520,2014-08-05,14:00:00
-,298.9,25.75,78.35,0.0,0.0,40,Clouds,Scattered clouds,6027,2014-08-05,15:00:00
-,299.22,26.07,78.926,0.0,0.0,75,Clouds,Broken clouds,6794,2014-08-05,16:00:00
-,299.65,26.5,79.7,0.0,0.0,40,Haze,Haze,6538,2014-08-05,17:00:00
-,299.07,25.92,78.656,0.0,0.0,1,Clear,Sky is clear,4940,2014-08-05,18:00:00
-,297.92,24.77,76.586,0.0,0.0,75,Clouds,Broken clouds,3694,2014-08-05,19:00:00
-,296.22,23.07,73.526,0.0,0.0,1,Clear,Sky is clear,3288,2014-08-05,20:00:00
-,294.37,21.22,70.196,0.0,0.0,1,Clear,Sky is clear,2811,2014-08-05,21:00:00
-,292.45,19.3,66.74,0.0,0.0,1,Clear,Sky is clear,2027,2014-08-05,22:00:00
-,290.98,17.83,64.094,0.0,0.0,1,Clear,Sky is clear,1270,2014-08-05,23:00:00
-,290.3,17.15,62.87,0.0,0.0,1,Mist,Mist,655,2014-08-06,00:00:00
-,289.61,16.46,61.628,0.0,0.0,1,Mist,Mist,478,2014-08-06,01:00:00
-,288.84,15.69,60.242,0.0,0.0,1,Mist,Mist,359,2014-08-06,02:00:00
-,288.38,15.23,59.414,0.0,0.0,1,Fog,Fog,401,2014-08-06,03:00:00
-,288.38,15.23,59.414,0.0,0.0,1,Mist,Mist,401,2014-08-06,03:00:00
-,287.92,14.77,58.586,0.0,0.0,1,Mist,Mist,979,2014-08-06,04:00:00
-,287.92,14.77,58.586,0.0,0.0,1,Fog,Fog,979,2014-08-06,04:00:00
-,287.38,14.23,57.614,0.0,0.0,1,Mist,Mist,3177,2014-08-06,05:00:00
-,287.38,14.23,57.614,0.0,0.0,1,Fog,Fog,3177,2014-08-06,05:00:00
-,287.3,14.15,57.47,0.0,0.0,1,Mist,Mist,5785,2014-08-06,06:00:00
-,287.3,14.15,57.47,0.0,0.0,1,Fog,Fog,5785,2014-08-06,06:00:00
-,288.3,15.15,59.27,0.0,0.0,1,Fog,Fog,6386,2014-08-06,07:00:00
-,288.3,15.15,59.27,0.0,0.0,1,Mist,Mist,6386,2014-08-06,07:00:00
-,290.96,17.81,64.058,0.0,0.0,1,Clear,Sky is clear,6318,2014-08-06,08:00:00
-,294.22,21.07,69.926,0.0,0.0,1,Clear,Sky is clear,5311,2014-08-06,09:00:00
-,296.61,23.46,74.228,0.0,0.0,75,Clouds,Broken clouds,5087,2014-08-06,10:00:00
-,298.4,25.25,77.45,0.0,0.0,1,Clear,Sky is clear,5521,2014-08-06,11:00:00
-,299.15,26.0,78.8,0.0,0.0,1,Clear,Sky is clear,5528,2014-08-06,12:00:00
-,299.98,26.83,80.294,0.0,0.0,75,Clouds,Broken clouds,5312,2014-08-06,13:00:00
-,300.4,27.25,81.05,0.0,0.0,40,Clouds,Scattered clouds,5869,2014-08-06,14:00:00
-,301.15,28.0,82.4,0.0,0.0,40,Clouds,Scattered clouds,6025,2014-08-06,15:00:00
-,300.98,27.83,82.094,0.0,0.0,40,Clouds,Scattered clouds,6688,2014-08-06,16:00:00
-,301.07,27.92,82.256,0.0,0.0,75,Clouds,Broken clouds,6254,2014-08-06,17:00:00
-,300.98,27.83,82.094,0.0,0.0,75,Clouds,Broken clouds,4970,2014-08-06,18:00:00
-,299.61,26.46,79.628,0.0,0.0,75,Clouds,Broken clouds,3783,2014-08-06,19:00:00
-,298.15,25.0,77.0,0.0,0.0,75,Clouds,Broken clouds,3255,2014-08-06,20:00:00
-,295.84,22.69,72.842,0.0,0.0,1,Clear,Sky is clear,2961,2014-08-06,21:00:00
-,294.14,20.99,69.782,0.0,0.0,1,Clear,Sky is clear,2205,2014-08-06,22:00:00
-,293.14,19.99,67.982,0.0,0.0,40,Clouds,Scattered clouds,1362,2014-08-06,23:00:00
-,291.98,18.83,65.894,0.0,0.0,1,Clear,Sky is clear,725,2014-08-07,00:00:00
-,291.31,18.16,64.688,0.0,0.0,1,Mist,Mist,471,2014-08-07,01:00:00
-,290.68,17.53,63.554,0.0,0.0,1,Clear,Sky is clear,381,2014-08-07,02:00:00
-,289.99,16.84,62.312,0.0,0.0,1,Mist,Mist,424,2014-08-07,03:00:00
-,300.48,27.33,81.194,0.0,0.0,1,Clear,Sky is clear,5824,2014-08-07,14:00:00
-,300.4,27.25,81.05,0.0,0.0,40,Clouds,Scattered clouds,6171,2014-08-07,15:00:00
-,300.99,27.84,82.112,0.0,0.0,1,Clear,Sky is clear,6731,2014-08-07,16:00:00
-,300.48,27.33,81.194,0.0,0.0,1,Clear,Sky is clear,6278,2014-08-07,17:00:00
-,299.98,26.83,80.294,0.0,0.0,40,Clouds,Scattered clouds,5121,2014-08-07,18:00:00
-,299.15,26.0,78.8,0.0,0.0,1,Clear,Sky is clear,3826,2014-08-07,19:00:00
-,297.65,24.5,76.1,0.0,0.0,40,Clouds,Scattered clouds,3441,2014-08-07,20:00:00
-,295.46,22.31,72.158,0.0,0.0,1,Clear,Sky is clear,3274,2014-08-07,21:00:00
-,294.69,21.54,70.772,0.0,0.0,1,Clear,Sky is clear,2479,2014-08-07,22:00:00
-,294.48,21.33,70.394,0.0,0.0,90,Clouds,Overcast clouds,1491,2014-08-07,23:00:00
-,293.45,20.3,68.54,0.0,0.0,40,Clouds,Scattered clouds,848,2014-08-08,00:00:00
-,292.38,19.23,66.614,0.0,0.0,1,Clear,Sky is clear,516,2014-08-08,01:00:00
-,287.586,14.436,57.985,0.0,0.0,92,Rain,Light rain,2886,2015-06-11,20:00:00
-,297.543,24.393,75.907,0.0,0.0,0,Clear,Sky is clear,4380,2015-06-12,18:00:00
-,292.061,18.911,66.04,0.0,0.0,8,Clear,Sky is clear,3095,2015-06-12,20:00:00
-,292.061,18.911,66.04,0.0,0.0,8,Clear,Sky is clear,3299,2015-06-12,21:00:00
-,294.84,21.69,71.042,0.0,0.0,76,Clouds,Broken clouds,3040,2015-06-13,21:00:00
-,293.137,19.987,67.977,0.0,0.0,56,Clouds,Broken clouds,2051,2015-06-13,23:00:00
-,296.064,22.914,73.245,0.0,0.0,88,Rain,Light rain,2909,2015-06-14,20:00:00
-,299.007,25.857,78.543,0.0,0.0,0,Clear,Sky is clear,4681,2015-06-19,18:00:00
-,295.369,22.219,71.994,0.0,0.0,88,Rain,Light rain,4045,2015-06-20,18:00:00
-,293.514,20.364,68.655,0.0,0.0,12,Clouds,Few clouds,742,2015-06-22,00:00:00
-,295.744,22.594,72.669,0.0,0.0,12,Clouds,Few clouds,4415,2015-06-22,18:00:00
-,287.741,14.591,58.264,0.0,0.0,0,Clear,Sky is clear,923,2015-06-24,04:00:00
-,290.225,17.075,62.735,0.0,0.0,0,Clear,Sky is clear,5834,2015-06-24,06:00:00
-,290.225,17.075,62.735,0.0,0.0,0,Clear,Sky is clear,5401,2015-06-24,07:00:00
-,290.225,17.075,62.735,0.0,0.0,0,Clear,Sky is clear,5097,2015-06-24,08:00:00
-,297.003,23.853,74.935,0.0,0.0,36,Clouds,Scattered clouds,4723,2015-06-24,10:00:00
-,299.882,26.732,80.118,0.0,0.0,24,Clouds,Few clouds,4947,2015-06-24,11:00:00
-,299.882,26.732,80.118,0.0,0.0,24,Clouds,Few clouds,5000,2015-06-24,13:00:00
-,301.221,28.071,82.528,0.0,0.0,12,Clouds,Few clouds,5247,2015-06-24,14:00:00
-,301.221,28.071,82.528,0.0,0.0,12,Clouds,Few clouds,5830,2015-06-24,15:00:00
-,301.221,28.071,82.528,0.0,0.0,12,Clouds,Few clouds,6393,2015-06-24,16:00:00
-,297.91,24.76,76.568,0.0,0.0,92,Rain,Light rain,4658,2015-06-24,18:00:00
-,297.91,24.76,76.568,0.0,0.0,92,Rain,Light rain,3378,2015-06-24,19:00:00
-,297.91,24.76,76.568,0.0,0.0,92,Rain,Light rain,3028,2015-06-24,20:00:00
-,291.896,18.746,65.743,0.0,0.0,92,Rain,Moderate rain,2929,2015-06-24,21:00:00
-,291.896,18.746,65.743,0.0,0.0,92,Rain,Moderate rain,2119,2015-06-24,22:00:00
-,291.896,18.746,65.743,0.0,0.0,92,Rain,Moderate rain,1205,2015-06-24,23:00:00
-,291.616,18.466,65.239,0.0,0.0,88,Rain,Light rain,762,2015-06-25,00:00:00
-,291.616,18.466,65.239,0.0,0.0,88,Rain,Light rain,334,2015-06-25,02:00:00
-,291.093,17.943,64.297,0.0,0.0,88,Rain,Light rain,352,2015-06-25,03:00:00
-,299.34,26.19,79.142,0.0,0.0,1,Clear,Sky is clear,5116,2015-06-25,13:00:00
-,299.53,26.38,79.484,0.0,0.0,75,Clouds,Broken clouds,5264,2015-06-25,14:00:00
-,299.9,26.75,80.15,0.0,0.0,40,Clouds,Scattered clouds,6122,2015-06-25,15:00:00
-,299.8,26.65,79.97,0.0,0.0,40,Clouds,Scattered clouds,6277,2015-06-25,16:00:00
-,299.52,26.37,79.466,0.0,0.0,75,Clouds,Broken clouds,5996,2015-06-25,17:00:00
-,298.52,25.37,77.666,0.0,0.0,1,Clear,Sky is clear,3843,2015-06-25,19:00:00
-,297.46,24.31,75.758,0.0,0.0,1,Clear,Sky is clear,3207,2015-06-25,20:00:00
-,295.25,22.1,71.78,0.0,0.0,1,Clear,Sky is clear,3189,2015-06-25,21:00:00
-,293.36,20.21,68.378,0.0,0.0,1,Clear,Sky is clear,2469,2015-06-25,22:00:00
-,292.11,18.96,66.128,0.0,0.0,1,Clear,Sky is clear,1507,2015-06-25,23:00:00
